id,loading,mode,upc,storeSlug,productPageUrl,priceBeforeDiscount,price,priceFull,discountInfo,title,product_image,count,product_price_units,volume_units,volume,quantity_in_pack,quantityInitial,quantityStep,discount,quantityMin,quantityMax,category,haveModifications,modificationsIcon,canAddByWeight,approxWeight,theme,proportions,corners,hasBackground,background,tags,hidePrice,openSignInPopup,brand
9280971,False,weight,1494fb74,daily-table-central-square,/store/daily-table-central-square/product/1494fb74,,2.49,$2.49,,Athenos Original Hummus,https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R2lGSvQwYWZzUxATVSZuJ0FWbp935SZnIwJWZ2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,7,,1.0,1.0,,1.0,100,Dips and Spreads,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
16762987,False,weight,ea239617,daily-table-central-square,/store/daily-table-central-square/product/ea239617,,999.0,$999.00,,Nature Valley Salted Caramel Nut Protein Chewy Bar 15 ct,https://cdn.localexpress.io/static/image-placeholder.png,0,each,,,,1.0,1.0,,1.0,100,"Cereal, Granola & Breakfast Bars",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5452988,False,weight,4218740498,daily-table-central-square,/store/daily-table-central-square/product/4218740498,,1.49,$1.49,,Best Yet Classic Yellow Mustard,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3EWMvI2QTMwNvIWMTM3gTMDOxkwpmLzIsIyZmepNnsnOiU6IydiLwYzMjIoJCBjNzo==Qf9.jpg,0,each,oz,20,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Best Yet
5453018,False,weight,4218750368,daily-table-central-square,/store/daily-table-central-square/product/4218750368,,1.69,$1.69,,Best Yet Herb & Garlic Marinade,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzMhZWNjM3UDkDN4gw5iM2LicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,12.25,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453023,False,weight,4218751033,daily-table-central-square,/store/daily-table-central-square/product/4218751033,,1.99,$1.99,,Best Yet Honey Mustard Dressing,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YTOxITUDOxYq5CNyLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,fl oz,16,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Best Yet
5453030,False,weight,4218754029,daily-table-central-square,/store/daily-table-central-square/product/4218754029,,1.99,$1.99,,Best Yet Hot Salsa Sauce,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzMhZWNTYxkTMTZlJw5CZyLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,16,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453033,False,weight,4218751024,daily-table-central-square,/store/daily-table-central-square/product/4218751024,,1.99,$1.99,,Best Yet Light Ranch Dressing,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyOvY2YDOzATEjN1IwpmL5IsIyZmepNnsnOiU6IydiLwYzMjIoJCBjNzo==Qf9.jpg,0,each,fl oz,16,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Best Yet
5453036,False,weight,4218750999,daily-table-central-square,/store/daily-table-central-square/product/4218750999,,1.99,$1.99,,Best Yet Lite Italian Dressing,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YTM4gjMDM1Yq5SM1LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,16,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Best Yet
5453039,False,weight,4218700257,daily-table-central-square,/store/daily-table-central-square/product/4218700257,,1.99,$1.99,,Best Yet Low Sodium Soy Sauce,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzY5YWNTZhVzUWZwYw5COwLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,fl oz,10,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453040,False,weight,4218733866,daily-table-central-square,/store/daily-table-central-square/product/4218733866,,3.99,$3.99,,Best Yet Mayonnaise,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzMhZWNGZ5ADJmNwIw5iNkLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,30,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Best Yet
5453042,False,weight,4218754038,daily-table-central-square,/store/daily-table-central-square/product/4218754038,,1.99,$1.99,,Best Yet Medium Salsa Sauce,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YDO0YzADN1MwpmL0IsIyZmepNnsnOiU6IydiLwYzMjIoJCBjNzo==Qf9.jpg,0,each,oz,16,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Best Yet
5453047,False,weight,4218740479,daily-table-central-square,/store/daily-table-central-square/product/4218740479,,1.99,$1.99,,Best Yet Original Steak Sauce,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YDN5kzgjM2gq5yM2LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,10,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Best Yet
5453060,False,weight,4218742633,daily-table-central-square,/store/daily-table-central-square/product/4218742633,,1.79,$1.79,,Best Yet Tartar Sauce,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3EWMvI2QTMwMvIWMTMyETkDO2kq5iNxLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,fl oz,12,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Best Yet
5453062,False,weight,4218740557,daily-table-central-square,/store/daily-table-central-square/product/4218740557,,1.99,$1.99,,Best Yet Teriyaki Sauce,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3EWMvI2QTMwMvIWMzNwQTMTM3gq5SNzLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,10,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Best Yet
5453064,False,weight,4218741807,daily-table-central-square,/store/daily-table-central-square/product/4218741807,,1.49,$1.49,,Best Yet Tomato Ketchup,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3EWMvI2QTMwMvIWMTOzgTkDM5kwpmLzIsIyZmepNnsnOiU6IydiLwYzMjIoJCBjNzo==Qf9.jpg,0,each,oz,24,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Best Yet
5453076,False,weight,4218740496,daily-table-central-square,/store/daily-table-central-square/product/4218740496,,1.99,$1.99,,Best Yet Worcestershire Sauce,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3EWMvI2QTMwMvIWMzN4YjEzM4Aq5CN3LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,10,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Best Yet
5453166,False,weight,1122519146,daily-table-central-square,/store/daily-table-central-square/product/1122519146,,4.49,$4.49,,Culinary Tours Szechuan Peanut Sauce,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3gjNvI1UGM2MvMWNDO4YjUTNwkq5yN0LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,11.8,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453252,False,weight,024000523635,daily-table-central-square,/store/daily-table-central-square/product/024000523635,,1.29,$1.29,,Del Monte Pasta Sauce Traditional,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzMhZWNGNwUmFGZzIq5CNmInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,24,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Del Monte
5453254,False,weight,024000523673,daily-table-central-square,/store/daily-table-central-square/product/024000523673,,1.29,$1.29,,Del Monte Spagetti Sauce with Meat,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3MWMvI3UGO1MvETYzMxATUDMwAq5iNwLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,24,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Del Monte
5453295,False,weight,041500805023,daily-table-central-square,/store/daily-table-central-square/product/041500805023,,3.59,$3.59,,Frank's Original Red Hot Sauce,https://cdn.localexpress.io/img/bpJyeiOicW1WavItl2Lndy9GcjMj9CQjN2Mw8yN0M0ADMDMwUTATNwgq5yMyLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,fl oz,12,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Frank's Red Hot
5453296,False,weight,041500756776,daily-table-central-square,/store/daily-table-central-square/product/041500756776,,1.99,$1.99,,French's Classic Yellow Mustard,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3MWMvI3UGO1MvETYTM0QjMTM5Mq5yN4LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,12,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,French's
5453303,False,weight,041188042628,daily-table-central-square,/store/daily-table-central-square/product/041188042628,,1.49,$1.49,,Furmano's Pizza Sauce Original,https://cdn.localexpress.io/img/eWbpJyIiOicn1Wavctl2LCdy9GFWbp9vMXZnZh1Wa2LzV2ITLsdwgTMwLxITOTM0AzADO4EyYjM0RD9FO0Xf9ldURQpq5yMfLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,15,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Furmano's
5453334,False,weight,041331015110,daily-table-central-square,/store/daily-table-central-square/product/041331015110,,2.99,$2.99,,"Goya Pimiento Stuffed Olives, Reduced Sodium",https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzZ0YWNTYhRDMDM0Yq5CMzInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,6.75,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Goya
5453337,False,weight,041331015134,daily-table-central-square,/store/daily-table-central-square/product/041331015134,,2.59,$2.59,,"Goya Salad Olives, Reduced Sodium",https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YTO1YjATO1gq5SN2LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,7,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Goya
5453338,False,weight,041331038591,daily-table-central-square,/store/daily-table-central-square/product/041331038591,,1.99,$1.99,,Goya Salsa Picante Hot Sauce,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyNvY2YjM3ATkjN4cwpmL2IsIyZmepNnsnOiU6IydiLwYzMjIoJCBjNzo==Qf9.jpg,0,each,fl oz,12,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Goya
5453399,False,weight,041390001055,daily-table-central-square,/store/daily-table-central-square/product/041390001055,,2.99,$2.99,,Kikkoman Less Sodium Soy Sauce,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YDM4UzIjN5Mq5SN4LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,fl oz,10,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Kikkoman
5453401,False,weight,0cbf037f,daily-table-central-square,/store/daily-table-central-square/product/0cbf037f,,1.49,$1.49,,La Triguena Chopped Garlic,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzN2YWNmZzQGYWOyEq5iN1InVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,8,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453453,False,weight,78225300210,daily-table-central-square,/store/daily-table-central-square/product/78225300210,,1.99,$1.99,,Napoli Roasted Red Peppers,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3UTOvIlVzN3NvEGZTMxADQDMyMq5CM2LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,12,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Napoli
5453457,False,weight,020662006134,daily-table-central-square,/store/daily-table-central-square/product/020662006134,,2.99,$2.99,,Newman's Own Marinara Sauce,https://cdn.localexpress.io/img/pJyeOicWbWavIil2Ln1y9Gctdo9CdzLldWAjMwIyETNwMwMzL0LCdExWYl1s92UfbpRXdFLz52FmcH9fNnbpYQ9lJSY0NXNXYQ9T9VY0ZjVXYjMw8SIjN2AxYDMwavQzM2Zh1WB1LzVB1USScfllU1auFmRzXx8DJDNEMwEjNTQxIkczQDRyQUO5M5YDOzMFJUZ0NyYwpmLCLicWZXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,24,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Newman's Own
5453458,False,weight,020662000965,daily-table-central-square,/store/daily-table-central-square/product/020662000965,,2.99,$2.99,,Newman's Own Medium Salsa,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzMhZWNzNwcDQjMlVw5CM2LicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,16,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Newman's Own
5453459,False,weight,020662000958,daily-table-central-square,/store/daily-table-central-square/product/020662000958,,2.99,$2.99,,Newman's Own Mild Salsa,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzMhZWNTYwcDZWZ4Iw5SZiLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,16,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Newman's Own
5453460,False,weight,020662006196,daily-table-central-square,/store/daily-table-central-square/product/020662006196,,2.99,$2.99,,Newman's Own Pasta Sauce Tomato & Basil Bombolina,https://cdn.localexpress.io/img/pJyeOicWbWavIil2Ln1y9Gctdo9CdzLldWAjMwIyETNwMwMzL0LCdExWYl1s92UfbpRXdFLz52FmcH9fNnbpYQ9lJSY0NXNXYQ9T9VY0ZjVXYjMw8SIjN2AxYDMwavYTO2Zh1WB1LzVB1USScfllU1auFmQzXx8yYkQ1MEdTRTR4MUNTM5Q0IDNBM3UDOjQ2QzYzQ4EwpmL5LicWZXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,24,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Newman's Own
5453540,False,weight,748159107323,daily-table-central-square,/store/daily-table-central-square/product/748159107323,,1.79,$1.79,,Trappey's Red Devil Hot Sauce,https://cdn.localexpress.io/img/eWbpJyIiOicn1Wavctl2LCdy9GFWbp9vMXZnZh1Wa2LzV2ITLsdwgTMwLxITODO0czETO1EyMzNwRD91M0Xf9ldURQpq5yMfLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,12,1,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Trappey's
5453565,False,weight,b42c93c5,daily-table-central-square,/store/daily-table-central-square/product/b42c93c5,,3.79,$3.79,,Spur Tree Curry Seasoning,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzN2YWNGM2QGFzM2Qq5SNkInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,10,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453566,False,weight,6e40a1d3,daily-table-central-square,/store/daily-table-central-square/product/6e40a1d3,,3.79,$3.79,,Spur Tree Jerk Seasoning,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzN2YWNjN2QGlTOhRq5yYmInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,10,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
7003886,False,weight,814453021532,daily-table-central-square,/store/daily-table-central-square/product/814453021532,,1.49,$1.49,,Cindy's Citrus Beet Vinaigrette,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNjBjNjNwQjgjMmBw5SOxLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,fl oz,11,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
7003892,False,weight,034683363381,daily-table-central-square,/store/daily-table-central-square/product/034683363381,,1.99,$1.99,,Cindy's Deeply Roasted Sesame Japanese Style Dressing/Marinade,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNjBjN2MyQjhDOyIq5yMkInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,fl oz,16,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
7003905,False,weight,814453023291,daily-table-central-square,/store/daily-table-central-square/product/814453023291,,0.99,$0.99,,Cindy's Lemon Peppercorn & Parmesan Dip,https://cdn.localexpress.io/static/image-placeholder.png,0,each,oz,8,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
7435456,False,weight,ea769232,daily-table-central-square,/store/daily-table-central-square/product/ea769232,,0.99,$0.99,,Cindy's Kitchen Coconut & Lime Sauce 8oz,https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R2NDbvQ252M0Y0dWSyMwQnFWbp9q5SZnLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,,1,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
7435459,False,weight,088810d5,daily-table-central-square,/store/daily-table-central-square/product/088810d5,,0.99,$0.99,,Cindy's Kitchen Chinese Black Pepper Sauce,https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R2NUavQNR2RDMzgXaCbrFXFWbp9q5SZnLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,each,1,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
7435465,False,weight,fe58b3f9,daily-table-central-square,/store/daily-table-central-square/product/fe58b3f9,,0.99,$0.99,,Cindy's Kitchen Honey Sriracha Sauce,https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R21SVvQTRmQrb2B3YiYTZDFWbp9q5SZnLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,,1,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
10353450,False,weight,80200166,daily-table-central-square,/store/daily-table-central-square/product/80200166,,7.99,$7.99,,Full Circle Market Organic Maple Syrup,https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R2dGWvQyFXeKSRBjUCZjd1FWbp9w5SZnLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,fl oz,12,,1.0,1.0,,1.0,100,"Salad Dressings, Sauces & Condiments",False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453003,False,weight,042187021249,daily-table-central-square,/store/daily-table-central-square/product/042187021249,,1.49,$1.49,,Best Yet Frozen Cut Corn,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNhZWNWMzQDUGZzIw5yYwLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,16,,1.0,1.0,,1.0,100,Frozen Fruits & Vegetables,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453004,False,weight,042187201825,daily-table-central-square,/store/daily-table-central-square/product/042187201825,,1.69,$1.69,,Best Yet Frozen Cut Green Beans,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNhZWNjM1QDYmYiNw5iY3LicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,16,,1.0,1.0,,1.0,100,Frozen Fruits & Vegetables,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453005,False,weight,042187205304,daily-table-central-square,/store/daily-table-central-square/product/042187205304,,1.69,$1.69,,Best Yet Frozen Cut Leaf Spinach,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNhZWNjY0QDRDZiJq5CZmInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,16,,1.0,1.0,,1.0,100,Frozen Fruits & Vegetables,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453007,False,weight,042187021232,daily-table-central-square,/store/daily-table-central-square/product/042187021232,,1.49,$1.49,,Best Yet Frozen Green Peas,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNhZWNTYzQDdzMxQq5SOlInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,16,,1.0,1.0,,1.0,100,Frozen Fruits & Vegetables,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453009,False,weight,042187202235,daily-table-central-square,/store/daily-table-central-square/product/042187202235,,1.99,$1.99,,Best Yet Frozen Stir Fry Vegetables,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNhZWNzM0QDETO4Iq5SNyInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,16,,1.0,1.0,,1.0,100,Frozen Fruits & Vegetables,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453547,False,weight,678637154306,daily-table-central-square,/store/daily-table-central-square/product/678637154306,,3.29,$3.29,,"Regal Nonpareil California Blend Veggies, Frozen",https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNzYWNGNyUmQDN5Mq5SM1InVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,32,,1.0,1.0,,1.0,100,Frozen Fruits & Vegetables,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Regal Nonpareil
5453548,False,weight,67863715680,daily-table-central-square,/store/daily-table-central-square/product/67863715680,,3.29,$3.29,,"Regal Nonpareil Cut Okra, Frozen",https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNzYWNGOyUmdjN3Mq5SMlInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,32,,1.0,1.0,,1.0,100,Frozen Fruits & Vegetables,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Regal Nonpareil
5453549,False,weight,678637153200,daily-table-central-square,/store/daily-table-central-square/product/678637153200,,2.49,$2.49,,Regal Nonpareil Frozen Green Beans,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzZ0YWNmNiVDRGZiNq5SMlInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,32,1,1.0,1.0,,1.0,100,Frozen Fruits & Vegetables,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Regal Nonpareil
12930722,False,weight,b6c6d3fd,daily-table-central-square,/store/daily-table-central-square/product/b6c6d3fd,,6.49,$6.49,,"Outshine Frozen Fruit Bars Strawberry, Tangerine, Raspberry",https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R2I2VvQPZUNyda1kQyMVtUFWbp9w5SZnLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,each,12,,1.0,1.0,,1.0,100,Frozen Fruits & Vegetables,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
16580739,False,weight,711575004910,daily-table-central-square,/store/daily-table-central-square/product/711575004910,,2.89,$2.89,,Seapoint Farms Edamame Shelled Soybeans 12 oz. Bag,https://cdn.localexpress.io/img/eWbpJyIiOicn1Wavctl2LCdy9GF2N380ETMjM38yMzN1ETQDMwUuATM5InBna2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,,,,1.0,1.0,,1.0,100,Frozen Snacks & Appetizers,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Seapoint Farms
